id,paciente_nome,cpf,procedimento,codigo_tuss,executado,prescricao,dente,dentista,dentista_email,cro_dentista,created_at,fraude,status,motivo_atencao,suspicious
3757,Juliana Souza,83473829994,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,15,Dr. Marcos Antonio Silveira,marcos.silveira@odontovision.com.br,CRO-SP 45821,2024-11-22T00:00:00,1.0,atencao,Profilaxia repetida em 50 dias (mínimo normal: 90 dias),True
3758,Mariana Cardoso,37556464121,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,23,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2024-11-22T00:00:00,1.0,atencao,Profilaxia repetida em 22 dias (mínimo normal: 90 dias),True
3759,Raquel Melo,65423511674,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 43,Amoxicilina 500mg - 1 comp. 8/8h por 7 dias | Dipirona 500mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,44,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-11-22T00:00:00,0.0,normal,,False
3760,Simone Barros,32528809549,Coroa Protética,85000045.0,Preparo e moldagem para coroa protética no dente 22,Sem prescrição medicamentosa,32,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2024-11-22T00:00:00,0.0,normal,,False
3761,Anderson Moreira,53287101269,Extração Dentária Simples,84000018.0,Exodontia do dente 27 com técnica minimamente invasiva,Sem prescrição medicamentosa,28,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2024-11-22T00:00:00,0.0,normal,,False
3762,Bruno Araújo,60256342113,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 43,Amoxicilina + Clavulanato 875mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,16,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-11-22T00:00:00,0.0,normal,,False
3763,Anderson Moreira,41395376719,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Nimesulida 100mg - 1 comp. 12/12h por 3 dias,28,Dr. Rafael Augusto Pereira,rafael.pereira@odontovision.com.br,CRO-RJ 29845,2024-11-22T00:00:00,0.0,normal,,False
3764,Cristina Azevedo,34060883506,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 14, classe I oclusal",Sem prescrição medicamentosa,21,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-11-25T00:00:00,0.0,normal,,False
3765,João Santos,3791769391,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 34,Metronidazol 400mg - 1 comp. 8/8h por 7 dias | Nimesulida 100mg - 1 comp. 12/12h por 3 dias,31,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-11-25T00:00:00,0.0,normal,,False
3766,Eduardo Nogueira,68011280511,Extração Dentária Simples,84000018.0,Exodontia do dente 31 com técnica minimamente invasiva,Cefalexina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Cetoprofeno 100mg - 1 comp. 12/12h por 3 dias,36,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2024-11-25T00:00:00,0.0,normal,,False
3767,Carolina Lopes,8053100376,Extração Dentária Simples,84000018.0,Exodontia do dente 46 com técnica minimamente invasiva,Paracetamol 750mg - 1 comp. 6/6h se dor | Cetoprofeno 100mg - 1 comp. 12/12h por 3 dias,33,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2024-11-25T00:00:00,0.0,normal,,False
3768,Thiago Barbosa,31586923250,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 14 - sessão 2/3,Azitromicina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 750mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,31,Dr. Marcos Antonio Silveira,marcos.silveira@odontovision.com.br,CRO-SP 45821,2024-11-25T00:00:00,1.0,atencao,Canal 10 dias após clareamento (altamente suspeito < 14 dias),True
3769,Adriana Torres,88957986863,Extração Dentária Simples,84000018.0,Exodontia do dente 26 com técnica minimamente invasiva,Azitromicina 500mg - 1 comp. 8/8h por 7 dias | Dipirona 500mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,46,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2024-11-26T00:00:00,0.0,normal,,False
3770,Carlos Rodrigues,43634957824,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 35 - sessão 2/3,Amoxicilina 500mg - 1 comp. 8/8h por 7 dias | Dipirona 500mg - 1 comp. 6/6h se dor | Nimesulida 100mg - 1 comp. 12/12h por 3 dias,12,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-11-26T00:00:00,0.0,normal,,False
3771,Sergio Caldeira,26284987749,Coroa Protética,85000045.0,Preparo e moldagem para coroa protética no dente 12,Sem prescrição medicamentosa,25,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-11-27T00:00:00,0.0,normal,,False
3772,Vinicius Fernandes,73602606473,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 22 - sessão 1/3,Paracetamol 500mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,41,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2024-11-27T00:00:00,0.0,normal,,False
3773,Mariana Cardoso,37556464121,Coroa Protética,85000045.0,Preparo e moldagem para coroa protética no dente 37,Sem prescrição medicamentosa,41,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-11-28T00:00:00,0.0,normal,,False
3774,Fabio Cunha,80500978891,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,26,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2024-11-28T00:00:00,0.0,normal,,False
3775,Fernanda Lima,49190586590,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Sem prescrição medicamentosa,45,Dr. Rafael Augusto Pereira,rafael.pereira@odontovision.com.br,CRO-RJ 29845,2024-11-28T00:00:00,0.0,normal,,False
3776,João Santos,36541458685,Extração Dentária Simples,84000018.0,Exodontia do dente 25 com técnica minimamente invasiva,Amoxicilina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,45,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-11-28T00:00:00,0.0,normal,,False
3777,Patricia Ribeiro,9232719371,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,45,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-11-28T00:00:00,0.0,normal,,False
3778,Mariana Cardoso,64823662954,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 45 - sessão 1/3,Paracetamol 500mg - 1 comp. 6/6h se dor | Cetoprofeno 100mg - 1 comp. 12/12h por 3 dias,23,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-11-29T00:00:00,0.0,normal,,False
3779,Fernanda Lima,55940781691,Extração Dentária Simples,84000018.0,Exodontia do dente 13 com técnica minimamente invasiva,Metronidazol 400mg - 1 comp. 8/8h por 7 dias,21,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2024-11-29T00:00:00,0.0,normal,,False
3780,Gabriela Castro,89513433242,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,47,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-11-29T00:00:00,0.0,normal,,False
3781,Adriana Torres,47510799139,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,28,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-12-02T00:00:00,0.0,normal,,False
3782,Rodrigo Nascimento,98941343518,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 25 - sessão 2/3,Amoxicilina + Clavulanato 875mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Cetoprofeno 100mg - 1 comp. 12/12h por 3 dias,14,Dr. Marcos Antonio Silveira,marcos.silveira@odontovision.com.br,CRO-SP 45821,2024-12-02T00:00:00,0.0,normal,,False
3783,Rafael Martins,42388496985,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 47,Paracetamol 500mg - 1 comp. 6/6h se dor | Nimesulida 100mg - 1 comp. 12/12h por 3 dias,32,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-12-03T00:00:00,0.0,normal,,False
3784,Raquel Melo,65423511674,Extração Dentária Simples,84000018.0,Exodontia do dente 11 com técnica minimamente invasiva,Paracetamol 500mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,11,Dr. Rafael Augusto Pereira,rafael.pereira@odontovision.com.br,CRO-RJ 29845,2024-12-03T00:00:00,0.0,normal,,False
3785,Ricardo Teixeira,53419283261,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 32,Dipirona 500mg - 1 comp. 6/6h se dor,41,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-12-03T00:00:00,0.0,normal,,False
3786,Monica Neves,27298069977,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,41,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2024-12-04T00:00:00,0.0,normal,,False
3787,Roberto Castro,41316475247,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,28,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-12-04T00:00:00,0.0,normal,,False
3788,Juliana Souza,83473829994,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 14, classe I oclusal",Sem prescrição medicamentosa,13,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2024-12-04T00:00:00,0.0,normal,,False
3789,Adriana Torres,47510799139,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Azitromicina 500mg - 1 comp. 8/8h por 7 dias,17,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-12-05T00:00:00,1.0,atencao,Prescrição farmacológica sem procedimento compatível,True
3790,Gabriela Castro,27849808479,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 38,Dipirona 500mg - 1 comp. 6/6h se dor,36,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-12-05T00:00:00,0.0,normal,,False
3791,Thiago Barbosa,31586923250,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,48,Dra. Mariana Vitoria Carvalho,mariana.carvalho@odontovision.com.br,CRO-CE 34521,2024-12-05T00:00:00,0.0,normal,,False
3792,Rodrigo Nascimento,98941343518,Extração Dentária Simples,84000018.0,Exodontia do dente 33 com técnica minimamente invasiva,Dipirona 500mg - 1 comp. 6/6h se dor | Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,47,Dra. Mariana Vitoria Carvalho,mariana.carvalho@odontovision.com.br,CRO-CE 34521,2024-12-05T00:00:00,0.0,normal,,False
3793,Patricia Ribeiro,87262473131,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,31,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-12-05T00:00:00,0.0,normal,,False
3794,Luciana Cavalcanti,10433218100,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Nimesulida 100mg - 1 comp. 12/12h por 3 dias,37,Dr. Marcos Antonio Silveira,marcos.silveira@odontovision.com.br,CRO-SP 45821,2024-12-05T00:00:00,0.0,normal,,False
3795,Anderson Moreira,53287101269,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 16 - sessão 1/3,Amoxicilina + Clavulanato 875mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Nimesulida 100mg - 1 comp. 12/12h por 3 dias,36,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-12-06T00:00:00,0.0,normal,,False
3796,Vanessa Mendes,70546688985,Extração Dentária Simples,84000018.0,Exodontia do dente 12 com técnica minimamente invasiva,Paracetamol 500mg - 1 comp. 6/6h se dor,28,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2024-12-06T00:00:00,0.0,normal,,False
3797,Fabio Cunha,60013389068,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 17,Sem prescrição medicamentosa,16,Dr. Rafael Augusto Pereira,rafael.pereira@odontovision.com.br,CRO-RJ 29845,2024-12-06T00:00:00,0.0,normal,,False
3798,Priscila Campos,76036690908,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,21,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-12-06T00:00:00,1.0,atencao,Profilaxia repetida em 18 dias (mínimo normal: 90 dias),True
3799,Luciana Cavalcanti,10433218100,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 43, classe I oclusal",Sem prescrição medicamentosa,46,Dra. Mariana Vitoria Carvalho,mariana.carvalho@odontovision.com.br,CRO-CE 34521,2024-12-06T00:00:00,0.0,normal,,False
3800,Vanessa Mendes,7337543336,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Cetoprofeno 100mg - 1 comp. 12/12h por 3 dias,25,Dr. Roberto Carlos Lima,roberto.lima@odontovision.com.br,CRO-MG 28934,2024-12-09T00:00:00,0.0,normal,,False
3801,Leonardo Freitas,45299124180,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,17,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-12-09T00:00:00,0.0,normal,,False
3802,Henrique Moura,56855744443,Coroa Protética,85000045.0,Preparo e moldagem para coroa protética no dente 46,Sem prescrição medicamentosa,25,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-12-09T00:00:00,0.0,normal,,False
3803,Thiago Barbosa,31586923250,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 47,Sem prescrição medicamentosa,48,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-12-09T00:00:00,0.0,normal,,False
3804,Amanda Carvalho,73467065600,Profilaxia Dentária (Limpeza),81000030.0,Realizada profilaxia completa com remoção de tártaro supragengival e polimento,Sem prescrição medicamentosa,37,Dr. Marcos Antonio Silveira,marcos.silveira@odontovision.com.br,CRO-SP 45821,2024-12-10T00:00:00,0.0,normal,,False
3805,Anderson Moreira,41395376719,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 27, classe I oclusal",Sem prescrição medicamentosa,41,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2024-12-10T00:00:00,0.0,normal,,False
3806,Monica Neves,27298069977,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 16,Metronidazol 400mg - 1 comp. 8/8h por 7 dias | Nimesulida 100mg - 1 comp. 12/12h por 3 dias,15,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-12-10T00:00:00,0.0,normal,,False
3807,Anderson Moreira,53287101269,Restauração em Resina Composta,82000108.0,"Restauração em resina composta no dente 44, classe I oclusal",Sem prescrição medicamentosa,12,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-12-10T00:00:00,0.0,normal,,False
3808,Anderson Moreira,53287101269,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 14,Ibuprofeno 600mg - 1 comp. 12/12h por 3 dias,42,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2024-12-10T00:00:00,0.0,normal,,False
3809,Juliana Souza,83842513550,Extração Dentária Simples,84000018.0,Exodontia do dente 28 com técnica minimamente invasiva,Amoxicilina 500mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor | Nimesulida 100mg - 1 comp. 12/12h por 3 dias,43,Dra. Fernanda Cristina Alves,fernanda.alves@odontovision.com.br,CRO-SP 51234,2024-12-10T00:00:00,0.0,normal,,False
3810,Juliana Souza,83842513550,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Sem prescrição medicamentosa,41,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2024-12-10T00:00:00,0.0,normal,,False
3811,Rodrigo Nascimento,98941343518,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,21,Dr. Lucas Gabriel Ferreira,lucas.ferreira@odontovision.com.br,CRO-BA 36789,2024-12-11T00:00:00,0.0,normal,,False
3812,Eduardo Nogueira,68011280511,Tratamento de Canal (Endodontia),83000022.0,Tratamento endodôntico no dente 17 - sessão 2/3,Metronidazol 400mg - 1 comp. 8/8h por 7 dias | Dipirona 500mg - 1 comp. 6/6h se dor | Diclofenaco Potássico 50mg - 1 comp. 12/12h por 3 dias,36,Dr. Rafael Augusto Pereira,rafael.pereira@odontovision.com.br,CRO-RJ 29845,2024-12-11T00:00:00,0.0,normal,,False
3813,Renata Ramos,27743487300,Extração Dentária Simples,84000018.0,Exodontia do dente 24 com técnica minimamente invasiva,Amoxicilina + Clavulanato 875mg - 1 comp. 8/8h por 7 dias | Paracetamol 500mg - 1 comp. 6/6h se dor,17,Dra. Camila Beatriz Souza,camila.souza@odontovision.com.br,CRO-SP 48932,2024-12-11T00:00:00,0.0,normal,,False
3814,Adriana Torres,47510799139,Clareamento Dentário,82000400.0,Clareamento dentário pela técnica de consultório - sessão única,Sem prescrição medicamentosa,31,Dra. Patricia Mendes Costa,patricia.costa@odontovision.com.br,CRO-RJ 32156,2024-12-11T00:00:00,0.0,normal,,False
3815,Vinicius Fernandes,1543039170,Implante Dentário Unitário,86000022.0,Instalação de implante dentário na região do dente 18,Amoxicilina 500mg - 1 comp. 8/8h por 7 dias | Dipirona 500mg - 1 comp. 6/6h se dor | Nimesulida 100mg - 1 comp. 12/12h por 3 dias,36,Dr. Eduardo Henrique Santos,eduardo.santos@odontovision.com.br,CRO-PR 19876,2024-12-12T00:00:00,0.0,normal,,False
3816,Eduardo Nogueira,68011280511,Raspagem Periodontal,81000056.0,Raspagem e alisamento radicular nos quadrantes superiores,Sem prescrição medicamentosa,12,Dra. Juliana Rodrigues Martins,juliana.martins@odontovision.com.br,CRO-RS 41567,2024-12-12T00:00:00,0.0,normal,,False
